k1_name;k2_name;k1_blocks_per_grid;k2_blocks_per_grid;k1_threads_per_block;k2_threads_per_block;k1_registers;k2_registers;k1_shared_mem_B;k2_shared_mem_B;classification
R_A2;R_D2;10002;22;258;194;26;48;0;8728;0
R_A2;P_D1;10002;271;258;122;26;53;0;0;0
R_A2;P_E2;10002;2596;258;258;26;28;0;4160;1
R_A2;P_I1;10002;767;258;194;26;30;0;0;0
R_A2;P_J1;10002;35;258;37;26;33;0;0;1
R_A2;R_H1;10002;173;258;33;26;39;0;3072;0
R_A2;R_I1;10002;1026;258;258;26;58;0;16;1
R_A2;P_H1;10002;75;258;25;26;64;0;512;1
R_A2;S_M1;10002;67;258;258;26;59;0;0;0
R_A2;P_F1;10002;130;258;258;26;24;0;0;0
R_A2;P_G3;10002;188;258;37;26;40;0;0;0
R_B2;S_O1;4098;258;33;66;28;59;0;512;0
R_B2;P_E8;4098;2596;33;258;28;41;0;4484;1
R_B2;R_D2;4098;22;33;194;28;48;0;8728;1
R_B2;P_D1;4098;271;33;122;28;53;0;0;0
R_B2;P_E2;4098;2596;33;258;28;28;0;4160;1
R_B2;P_I1;4098;767;33;194;28;30;0;0;1
R_B2;P_J1;4098;35;33;37;28;33;0;0;1
R_B2;R_H1;4098;173;33;33;28;39;0;3072;0
R_B2;R_I1;4098;1026;33;258;28;58;0;16;1
R_B2;P_H1;4098;75;33;25;28;64;0;512;1
R_B2;S_M1;4098;67;33;258;28;59;0;0;1
R_B2;P_F1;4098;130;33;258;28;24;0;0;1
R_B2;P_G3;4098;188;33;37;28;40;0;0;1
P_C1;S_O1;66;258;514;66;19;59;4096;512;0
P_C1;P_E8;66;2596;514;258;19;41;4096;4484;0
P_C1;R_D2;66;22;514;194;19;48;4096;8728;0
P_C1;P_D1;66;271;514;122;19;53;4096;0;0
P_C1;P_E2;66;2596;514;258;19;28;4096;4160;1
P_C1;P_I1;66;767;514;194;19;30;4096;0;1
P_C1;P_J1;66;35;514;37;19;33;4096;0;1
P_C1;R_H1;66;173;514;33;19;39;4096;3072;0
P_C1;R_I1;66;1026;514;258;19;58;4096;16;0
P_C1;P_H1;66;75;514;25;19;64;4096;512;0
P_C1;S_M1;66;67;514;258;19;59;4096;0;0
P_C1;P_F1;66;130;514;258;19;24;4096;0;0
S_K5;P_E8;514;2596;258;258;20;41;4224;4484;0
S_K5;R_D2;514;22;258;194;20;48;4224;8728;0
S_K5;P_D1;514;271;258;122;20;53;4224;0;0
S_K5;P_E2;514;2596;258;258;20;28;4224;4160;1
S_K5;P_I1;514;767;258;194;20;30;4224;0;0
S_K5;P_J1;514;35;258;37;20;33;4224;0;0
S_K5;R_H1;514;173;258;33;20;39;4224;3072;0
S_K5;R_I1;514;1026;258;258;20;58;4224;16;0
S_K5;P_H1;514;75;258;25;20;64;4224;512;1
S_K5;S_M1;514;67;258;258;20;59;4224;0;0
S_K5;P_F1;514;130;258;258;20;24;4224;0;0
S_J1;S_J1;66;66;258;258;31;31;0;0;1
S_J1;P_C4;66;67;258;500;31;16;0;0;1
S_J1;R_J4;66;125;258;34;31;16;0;4096;1
S_J1;R_A1;66;6002;258;258;31;32;0;0;1
S_J1;S_I1;66;66;258;258;31;16;0;0;1
S_J1;R_J7;66;125;258;34;31;16;0;4096;0
S_J1;S_I2;66;66;258;258;31;18;0;0;0
S_J1;R_A2;66;10002;258;258;31;26;0;0;1
S_J1;R_B2;66;4098;258;33;31;28;0;0;1
S_J1;P_C1;66;66;258;514;31;19;0;4096;1
P_E4;R_J4;16387;125;514;34;16;16;16;4096;0
P_E4;R_J7;16387;125;514;34;16;16;16;4096;0
P_C4;S_J1;67;66;500;258;16;31;0;0;1
P_C4;P_C4;67;67;500;500;16;16;0;0;1
P_C4;P_E6;67;5190;500;514;16;16;0;0;1
P_C4;R_J4;67;125;500;34;16;16;0;4096;1
P_C4;R_A1;67;6002;500;258;16;32;0;0;1
P_C4;S_J6;67;66;500;258;16;24;0;16;1
P_C4;S_I1;67;66;500;258;16;16;0;0;0
P_C4;R_J7;67;125;500;34;16;16;0;4096;0
P_C4;S_I2;67;66;500;258;16;18;0;0;1
P_C4;R_A2;67;10002;500;258;16;26;0;0;1
P_C4;R_B2;67;4098;500;33;16;28;0;0;1
P_C4;P_C1;67;66;500;514;16;19;0;4096;1
P_C4;S_K5;67;514;500;258;16;20;0;4224;0
P_E6;S_J1;5190;66;514;258;16;31;0;0;1
P_E6;P_C4;5190;67;514;500;16;16;0;0;1
P_E6;P_E6;5190;5190;514;514;16;16;0;0;1
P_E6;R_J4;5190;125;514;34;16;16;0;4096;0
P_E6;R_A1;5190;6002;514;258;16;32;0;0;1
P_E6;S_J6;5190;66;514;258;16;24;0;16;0
P_E6;S_I1;5190;66;514;258;16;16;0;0;1
P_E6;R_J7;5190;125;514;34;16;16;0;4096;0
P_E6;S_I2;5190;66;514;258;16;18;0;0;1
P_E6;R_A2;5190;10002;514;258;16;26;0;0;0
P_E6;R_B2;5190;4098;514;33;16;28;0;0;1
P_E6;P_C1;5190;66;514;514;16;19;0;4096;1
P_E6;S_K5;5190;514;514;258;16;20;0;4224;1
R_J4;S_J1;125;66;34;258;16;31;4096;0;1
R_J4;P_E4;125;16387;34;514;16;16;4096;16;0
R_J4;P_C4;125;67;34;500;16;16;4096;0;1
R_J4;P_E6;125;5190;34;514;16;16;4096;0;0
R_J4;R_J4;125;125;34;34;16;16;4096;4096;0
R_J4;R_A1;125;6002;34;258;16;32;4096;0;0
R_J4;S_J6;125;66;34;258;16;24;4096;16;1
R_J4;S_I1;125;66;34;258;16;16;4096;0;1
R_J4;R_J7;125;125;34;34;16;16;4096;4096;0
R_J4;S_I2;125;66;34;258;16;18;4096;0;1
R_J4;S_L1;125;258;34;130;16;32;4096;512;1
R_J4;R_A2;125;10002;34;258;16;26;4096;0;0
R_J4;R_B2;125;4098;34;33;16;28;4096;0;1
R_J4;P_C1;125;66;34;514;16;19;4096;4096;1
R_J4;S_K5;125;514;34;258;16;20;4096;4224;0
R_A1;S_J1;6002;66;258;258;32;31;0;0;1
R_A1;P_C4;6002;67;258;500;32;16;0;0;1
R_A1;P_E6;6002;5190;258;514;32;16;0;0;1
R_A1;R_J4;6002;125;258;34;32;16;0;4096;0
R_A1;R_A1;6002;6002;258;258;32;32;0;0;1
R_A1;S_J6;6002;66;258;258;32;24;0;16;1
R_A1;S_I1;6002;66;258;258;32;16;0;0;1
R_A1;R_J7;6002;125;258;34;32;16;0;4096;0
R_A1;S_I2;6002;66;258;258;32;18;0;0;1
R_A1;S_L1;6002;258;258;130;32;32;0;512;1
R_A1;R_A2;6002;10002;258;258;32;26;0;0;1
R_A1;R_B2;6002;4098;258;33;32;28;0;0;1
R_A1;P_C1;6002;66;258;514;32;19;0;4096;1
R_A1;S_K5;6002;514;258;258;32;20;0;4224;1
S_J6;P_C4;66;67;258;500;24;16;16;0;1
S_J6;P_E6;66;5190;258;514;24;16;16;0;1
S_J6;R_J4;66;125;258;34;24;16;16;4096;1
S_J6;R_A1;66;6002;258;258;24;32;16;0;0
S_J6;S_J6;66;66;258;258;24;24;16;16;1
S_J6;R_J7;66;125;258;34;24;16;16;4096;0
S_J6;S_I2;66;66;258;258;24;18;16;0;1
S_J6;S_L1;66;258;258;130;24;32;16;512;0
S_J6;R_A2;66;10002;258;258;24;26;16;0;1
S_J6;R_B2;66;4098;258;33;24;28;16;0;1
S_J6;P_C1;66;66;258;514;24;19;16;4096;1
S_J6;S_K5;66;514;258;258;24;20;16;4224;0
S_I1;S_J1;66;66;258;258;16;31;0;0;1
S_I1;P_C4;66;67;258;500;16;16;0;0;0
S_I1;P_E6;66;5190;258;514;16;16;0;0;1
S_I1;R_J4;66;125;258;34;16;16;0;4096;1
S_I1;R_A1;66;6002;258;258;16;32;0;0;1
S_I1;S_I1;66;66;258;258;16;16;0;0;1
S_I1;R_J7;66;125;258;34;16;16;0;4096;0
S_I1;S_I2;66;66;258;258;16;18;0;0;0
S_I1;R_A2;66;10002;258;258;16;26;0;0;1
S_I1;R_B2;66;4098;258;33;16;28;0;0;1
S_I1;P_C1;66;66;258;514;16;19;0;4096;0
R_J7;S_J1;125;66;34;258;16;31;4096;0;0
R_J7;P_E4;125;16387;34;514;16;16;4096;16;0
R_J7;P_C4;125;67;34;500;16;16;4096;0;0
R_J7;P_E6;125;5190;34;514;16;16;4096;0;0
R_J7;R_J4;125;125;34;34;16;16;4096;4096;0
R_J7;R_A1;125;6002;34;258;16;32;4096;0;0
R_J7;S_J6;125;66;34;258;16;24;4096;16;0
R_J7;S_I1;125;66;34;258;16;16;4096;0;0
R_J7;R_J7;125;125;34;34;16;16;4096;4096;1
R_J7;S_L1;125;258;34;130;16;32;4096;512;0
R_J7;R_A2;125;10002;34;258;16;26;4096;0;0
R_J7;R_B2;125;4098;34;33;16;28;4096;0;0
R_J7;S_K5;125;514;34;258;16;20;4096;4224;0
S_I2;P_C4;66;67;258;500;18;16;0;0;1
S_I2;P_E6;66;5190;258;514;18;16;0;0;1
S_I2;R_J4;66;125;258;34;18;16;0;4096;1
S_I2;R_A1;66;6002;258;258;18;32;0;0;1
S_I2;S_J6;66;66;258;258;18;24;0;16;1
S_I2;R_J7;66;125;258;34;18;16;0;4096;0
S_I2;S_I2;66;66;258;258;18;18;0;0;1
S_I2;R_A2;66;10002;258;258;18;26;0;0;1
S_I2;R_B2;66;4098;258;33;18;28;0;0;1
S_I2;P_C1;66;66;258;514;18;19;0;4096;1
S_L1;P_E6;258;5190;130;514;32;16;512;0;1
S_L1;R_J4;258;125;130;34;32;16;512;4096;1
S_L1;R_A1;258;6002;130;258;32;32;512;0;1
S_L1;S_J6;258;66;130;258;32;24;512;16;1
S_L1;R_J7;258;125;130;34;32;16;512;4096;0
S_L1;R_A2;258;10002;130;258;32;26;512;0;1
S_L1;S_K5;258;514;130;258;32;20;512;4224;1
R_A2;S_J1;10002;66;258;258;26;31;0;0;1
R_A2;P_C4;10002;67;258;500;26;16;0;0;1
R_A2;P_E6;10002;5190;258;514;26;16;0;0;0
R_A2;R_J4;10002;125;258;34;26;16;0;4096;0
R_A2;R_A1;10002;6002;258;258;26;32;0;0;1
R_A2;S_J6;10002;66;258;258;26;24;0;16;0
R_A2;S_I1;10002;66;258;258;26;16;0;0;1
R_A2;R_J7;10002;125;258;34;26;16;0;4096;0
R_A2;S_I2;10002;66;258;258;26;18;0;0;1
R_A2;R_A2;10002;10002;258;258;26;26;0;0;0
R_A2;R_B2;10002;4098;258;33;26;28;0;0;1
R_A2;P_C1;10002;66;258;514;26;19;0;4096;1
R_A2;S_K5;10002;514;258;258;26;20;0;4224;1
R_B2;S_J1;4098;66;33;258;28;31;0;0;1
R_B2;P_C4;4098;67;33;500;28;16;0;0;1
R_B2;P_E6;4098;5190;33;514;28;16;0;0;1
R_B2;R_J4;4098;125;33;34;28;16;0;4096;1
R_B2;R_A1;4098;6002;33;258;28;32;0;0;1
R_B2;S_J6;4098;66;33;258;28;24;0;16;1
R_B2;S_I1;4098;66;33;258;28;16;0;0;1
R_B2;R_J7;4098;125;33;34;28;16;0;4096;1
R_B2;S_I2;4098;66;33;258;28;18;0;0;1
R_B2;R_A2;4098;10002;33;258;28;26;0;0;1
R_B2;R_B2;4098;4098;33;33;28;28;0;0;1
R_B2;P_C1;4098;66;33;514;28;19;0;4096;1
R_B2;S_K5;4098;514;33;258;28;20;0;4224;0
P_C1;S_J1;66;66;514;258;19;31;4096;0;1
P_C1;P_C4;66;67;514;500;19;16;4096;0;1
P_C1;P_E6;66;5190;514;514;19;16;4096;0;1
P_C1;R_J4;66;125;514;34;19;16;4096;4096;1
P_C1;R_A1;66;6002;514;258;19;32;4096;0;1
P_C1;S_J6;66;66;514;258;19;24;4096;16;0
P_C1;S_I1;66;66;514;258;19;16;4096;0;0
P_C1;R_J7;66;125;514;34;19;16;4096;4096;0
P_C1;S_I2;66;66;514;258;19;18;4096;0;1
P_C1;R_A2;66;10002;514;258;19;26;4096;0;1
P_C1;R_B2;66;4098;514;33;19;28;4096;0;1
P_C1;P_C1;66;66;514;514;19;19;4096;4096;1
P_C1;S_K5;66;514;514;258;19;20;4096;4224;0
S_K5;P_C4;514;67;258;500;20;16;4224;0;0
S_K5;P_E6;514;5190;258;514;20;16;4224;0;1
S_K5;R_J4;514;125;258;34;20;16;4224;4096;0
S_K5;R_A1;514;6002;258;258;20;32;4224;0;1
S_K5;S_J6;514;66;258;258;20;24;4224;16;0
S_K5;R_J7;514;125;258;34;20;16;4224;4096;0
S_K5;S_I2;514;66;258;258;20;18;4224;0;0
S_K5;S_L1;514;258;258;130;20;32;4224;512;1
S_K5;R_A2;514;10002;258;258;20;26;4224;0;1
S_K5;R_B2;514;4098;258;33;20;28;4224;0;0
S_K5;P_C1;514;66;258;514;20;19;4224;4096;0
S_K5;S_K5;514;514;258;258;20;20;4224;4224;0
S_J1;S_P15;66;110;258;130;31;30;0;0;1
S_J1;S_P4;66;34;258;130;31;60;0;0;1
S_J1;S_E2;66;17;258;21;31;64;0;4352;1
S_J1;S_E4;66;17;258;21;31;64;0;4352;1
S_J1;S_P38;66;34;258;130;31;54;0;0;0
S_J1;S_P37;66;34;258;130;31;64;0;0;1
S_J1;S_D3;66;130;258;66;31;62;0;4608;1
S_J1;S_P22;66;110;258;130;31;64;0;0;1
S_J1;S_D5;66;130;258;66;31;62;0;4608;0
S_J1;S_P40;66;34;258;130;31;64;0;0;1
S_J1;S_P19;66;110;258;130;31;38;0;0;0
S_J1;S_O3;66;258;258;66;31;32;0;0;0
P_E4;S_P15;16387;110;514;130;16;30;16;0;0
P_E4;S_P4;16387;34;514;130;16;60;16;0;0
P_E4;S_E2;16387;17;514;21;16;64;16;4352;0
P_E4;S_E4;16387;17;514;21;16;64;16;4352;0
P_E4;S_P38;16387;34;514;130;16;54;16;0;0
P_E4;S_P37;16387;34;514;130;16;64;16;0;0
P_E4;S_D3;16387;130;514;66;16;62;16;4608;0
P_E4;S_D5;16387;130;514;66;16;62;16;4608;0
P_E4;S_P40;16387;34;514;130;16;64;16;0;0
P_C4;S_P15;67;110;500;130;16;30;0;0;1
P_C4;S_P4;67;34;500;130;16;60;0;0;0
P_C4;S_P5;67;110;500;130;16;52;0;0;1
P_C4;S_E2;67;17;500;21;16;64;0;4352;1
P_C4;S_E4;67;17;500;21;16;64;0;4352;1
P_C4;S_P38;67;34;500;130;16;54;0;0;1
P_C4;S_P37;67;34;500;130;16;64;0;0;1
P_C4;S_D3;67;130;500;66;16;62;0;4608;0
P_C4;S_P22;67;110;500;130;16;64;0;0;1
P_C4;S_D5;67;130;500;66;16;62;0;4608;0
P_C4;S_P40;67;34;500;130;16;64;0;0;1
P_C4;S_P19;67;110;500;130;16;38;0;0;1
P_C4;S_P9;67;110;500;130;16;64;0;0;1
P_E6;S_P15;5190;110;514;130;16;30;0;0;0
P_E6;S_P4;5190;34;514;130;16;60;0;0;0
P_E6;S_P5;5190;110;514;130;16;52;0;0;1
P_E6;S_E2;5190;17;514;21;16;64;0;4352;0
P_E6;S_E4;5190;17;514;21;16;64;0;4352;0
P_E6;S_P38;5190;34;514;130;16;54;0;0;0
P_E6;S_P16;5190;110;514;130;16;35;0;0;1
P_E6;S_P37;5190;34;514;130;16;64;0;0;0
P_E6;S_D3;5190;130;514;66;16;62;0;4608;0
P_E6;S_P22;5190;110;514;130;16;64;0;0;0
P_E6;S_D5;5190;130;514;66;16;62;0;4608;0
P_E6;S_P40;5190;34;514;130;16;64;0;0;0
P_E6;S_P19;5190;110;514;130;16;38;0;0;1
P_E6;S_O3;5190;258;514;66;16;32;0;0;0
P_E6;S_P9;5190;110;514;130;16;64;0;0;1
R_J4;S_P15;125;110;34;130;16;30;4096;0;1
R_J4;S_P4;125;34;34;130;16;60;4096;0;1
R_J4;S_P5;125;110;34;130;16;52;4096;0;0
R_J4;S_E4;125;17;34;21;16;64;4096;4352;1
R_J4;S_P38;125;34;34;130;16;54;4096;0;1
R_J4;S_P16;125;110;34;130;16;35;4096;0;1
R_J4;S_P37;125;34;34;130;16;64;4096;0;1
R_J4;S_D3;125;130;34;66;16;62;4096;4608;1
R_J4;S_P22;125;110;34;130;16;64;4096;0;1
R_J4;S_D5;125;130;34;66;16;62;4096;4608;1
R_J4;S_P40;125;34;34;130;16;64;4096;0;1
R_J4;S_P19;125;110;34;130;16;38;4096;0;1
R_J4;S_O3;125;258;34;66;16;32;4096;0;1
R_J4;S_P9;125;110;34;130;16;64;4096;0;0
R_A1;S_P15;6002;110;258;130;32;30;0;0;0
R_A1;S_P4;6002;34;258;130;32;60;0;0;0
R_A1;S_P5;6002;110;258;130;32;52;0;0;0
R_A1;S_E2;6002;17;258;21;32;64;0;4352;0
R_A1;S_E4;6002;17;258;21;32;64;0;4352;0
R_A1;S_P38;6002;34;258;130;32;54;0;0;1
R_A1;S_P16;6002;110;258;130;32;35;0;0;1
R_A1;S_P37;6002;34;258;130;32;64;0;0;0
R_A1;S_D3;6002;130;258;66;32;62;0;4608;0
R_A1;S_P22;6002;110;258;130;32;64;0;0;0
R_A1;S_D5;6002;130;258;66;32;62;0;4608;0
R_A1;S_P40;6002;34;258;130;32;64;0;0;0
R_A1;S_P19;6002;110;258;130;32;38;0;0;1
R_A1;S_O3;6002;258;258;66;32;32;0;0;0
R_A1;S_P9;6002;110;258;130;32;64;0;0;1
